feature_id	sample_id	mz	rt_apex_minutes	rt_start_minutes	rt_end_minutes	peak_area	peak_height	scan_count	mass_span_ppm	first_scan_id	last_scan_id	polarity	collision_energy_ev
MET:FEATURE:negative:60.00836:2.327:000001	ECOLI-B36-RPMI	60.008355069651785	2.3269166666666665	2.3269166666666665	2.4636	132.44015108642594	1424.8912353515625	3	3.072520269963117	139623	147823	negative	0.0
MET:FEATURE:negative:60.00847:8.033:000002	ECOLI-B36-RPMI	60.008467030800496	8.033316666666666	7.896633333333333	8.033316666666666	224.83496383870386	2764.212158203125	3	1.7752672853110765	473806	482006	negative	0.0
MET:FEATURE:negative:60.00854:5.266:000003	ECOLI-B36-RPMI	60.00853870079542	5.265533333333333	5.265533333333333	5.436383333333334	271.03785301717227	1758.5625	3	4.513875300438525	315940	326191	negative	0.0
MET:FEATURE:negative:60.00866:16.849:000004	ECOLI-B36-RPMI	60.008662794870304	16.849233333333334	16.71255	16.95175	351.55755108591865	2263.23388671875	5	3.93168418986772	1002760	1017112	negative	0.0
MET:FEATURE:negative:60.00867:22.761:000005	ECOLI-B36-RPMI	60.00866975840716	22.760616666666667	22.589766666666666	22.965633333333333	535.6990822723403	1890.12158203125	6	10.230925064793787	1355393	1377945	negative	0.0
MET:FEATURE:negative:60.00876:20.676:000006	ECOLI-B36-RPMI	60.00875577004794	20.676266666666667	20.6421	20.81295	141.05257480774	1257.3126220703125	4	10.341465315657445	1238534	1248784	negative	0.0
MET:FEATURE:negative:60.00885:17.225:000007	ECOLI-B36-RPMI	60.00885349307076	17.2251	17.190934375	17.327616666666668	156.74151264845455	1376.8465576171875	4	12.134554545424711	1031464	1039664	negative	0.0
MET:FEATURE:negative:60.00892:20.300:000008	ECOLI-B36-RPMI	60.00891655061974	20.3004	20.12955	20.437083333333334	397.890971808373	1686.12451171875	7	12.02265231873613	1207780	1226232	negative	0.0
MET:FEATURE:negative:60.00892:20.984:000009	ECOLI-B36-RPMI	60.00892376265889	20.9838	20.9838	21.0863	71.95841061910183	1058.878173828125	3	10.80842555574791	1259035	1265185	negative	0.0
MET:FEATURE:negative:60.00897:18.387:000010	ECOLI-B36-RPMI	60.00897055974721	18.386866666666666	18.113516666666666	18.42105	203.34979322408168	781.0322265625	6	10.740742636551044	1086819	1105270	negative	0.0
MET:FEATURE:negative:60.00899:6.154:000011	ECOLI-B36-RPMI	60.0089900744468	6.15395	5.846433333333334	6.358966666666666	1145.4181232432036	2738.825439453125	12	13.662984432700794	350794	381545	negative	0.0
MET:FEATURE:negative:60.00900:24.059:000012	ECOLI-B36-RPMI	60.009002520939276	24.059066666666666	23.990733333333335	24.09325	108.50407246805833	1230.90673828125	3	10.536008997274173	1439451	1445602	negative	0.0
MET:FEATURE:negative:60.00903:19.822:000013	ECOLI-B36-RPMI	60.009028277995	19.822016666666666	19.480333333333334	19.992866666666668	1051.0589173817955	2662.062744140625	10	8.875721810080387	1168827	1199580	negative	0.0
MET:FEATURE:negative:60.00906:5.607:000014	ECOLI-B36-RPMI	60.009062681992724	5.607233333333333	4.34295	5.675583333333333	1854.0970515609743	2197.225830078125	27	17.712580991775017	260584	340543	negative	0.0
MET:FEATURE:negative:60.00911:7.282:000015	ECOLI-B36-RPMI	60.009111441128404	7.281583333333334	6.119783333333333	7.9308	3758.610492917886	2800.717529296875	43	15.922350414059105	367195	475855	negative	0.0
MET:FEATURE:negative:60.00911:19.275:000016	ECOLI-B36-RPMI	60.009111634979426	19.275283333333334	18.728566666666666	19.275283333333334	725.2921310302767	2294.03857421875	11	7.925331687610652	1123721	1156524	negative	0.0
MET:FEATURE:negative:60.00912:12.749:000017	ECOLI-B36-RPMI	60.009121093007444	12.748866666666666	7.964966666666666	16.234183333333334	21140.89995387831	4823.11962890625	223	20.64602347459138	477906	974059	negative	0.0
MET:FEATURE:negative:60.00927:24.674:000018	ECOLI-B36-RPMI	60.009272577295796	24.67415	24.264083333333332	24.776666666666667	642.7738311187763	1683.909423828125	11	15.674737061395705	1455852	1486607	negative	0.0
MET:FEATURE:negative:60.00931:2.224:000019	ECOLI-B36-RPMI	60.009311203454935	2.2244166666666665	2.0877333333333334	2.2244166666666665	138.39646398417122	1384.3604736328125	3	9.896285460362344	125271	133472	negative	0.0
MET:FEATURE:negative:60.00936:32.454:000020	ECOLI-B36-RPMI	60.00936263827157	32.45356666666667	32.24855	32.93195	707.9963567947373	1315.6641845703125	14	13.182696747984622	1934920	1975924	negative	0.0
MET:FEATURE:negative:60.00940:16.542:000021	ECOLI-B36-RPMI	60.00939716784874	16.5417	16.26835	16.746716666666668	863.80278709208	2329.02685546875	12	16.205890996965202	976109	1004810	negative	0.0
MET:FEATURE:negative:60.00940:22.385:000022	ECOLI-B36-RPMI	60.009399717097715	22.38475	22.316416666666665	22.418916666666668	123.30358159383464	1226.8065185546875	3	11.824263569872036	1338992	1345143	negative	0.0
MET:FEATURE:negative:60.00946:17.498:000023	ECOLI-B36-RPMI	60.0094567171843	17.498466666666666	17.464284375	17.84015	325.6629891283708	1313.8516845703125	7	11.377095650290592	1047865	1070417	negative	0.0
MET:FEATURE:negative:60.00953:5.812:000024	ECOLI-B36-RPMI	60.00953127181601	5.81225	5.70975	5.81225	170.94651250203458	2485.130126953125	4	9.793276282144939	342592	348742	negative	0.0
MET:FEATURE:negative:60.00953:23.649:000025	ECOLI-B36-RPMI	60.00953265089055	23.649033333333332	22.5556	23.649033333333332	1264.999299522907	1746.9180908203125	20	19.33171479671271	1353344	1418950	negative	0.0
MET:FEATURE:negative:60.00954:19.788:000026	ECOLI-B36-RPMI	60.00953649636498	19.78785	19.241116666666667	19.890366666666665	1072.5730793721486	2646.601318359375	10	11.965007294710636	1154475	1193429	negative	0.0
MET:FEATURE:negative:60.00963:25.255:000027	ECOLI-B36-RPMI	60.00963217740441	25.255033333333333	25.1867	25.35755	182.08805118815263	1197.1904296875	3	0.8480079265501453	1511210	1521461	negative	0.0
MET:FEATURE:negative:60.00966:17.088:000028	ECOLI-B36-RPMI	60.009655548864124	17.088417708333335	16.917566666666666	17.122598958333334	351.0266609680858	2524.508056640625	6	11.926708397240324	1015062	1027363	negative	0.0
MET:FEATURE:negative:60.00966:20.027:000029	ECOLI-B36-RPMI	60.009663553652075	20.02705	20.02705	20.095383333333334	112.04984817505178	1712.906005859375	3	7.085308197916781	1201631	1205731	negative	0.0
MET:FEATURE:negative:60.00976:25.733:000030	ECOLI-B36-RPMI	60.00976450127595	25.733416666666667	25.733416666666667	25.835933333333333	83.79508141733743	1034.2813720703125	3	9.509695873607443	1544013	1550164	negative	0.0
MET:FEATURE:negative:60.00983:20.369:000031	ECOLI-B36-RPMI	60.00983398275669	20.368733333333335	20.266233333333332	20.539583333333333	329.26553644155	1440.775146484375	5	8.252807601213599	1215981	1232383	negative	0.0
MET:FEATURE:negative:60.00984:24.127:000032	ECOLI-B36-RPMI	60.00983750297016	24.127416666666665	24.127416666666665	24.229916666666668	133.34691955566757	1839.41552734375	4	11.51958443070362	1447653	1453803	negative	0.0
MET:FEATURE:negative:60.00994:19.070:000033	ECOLI-B36-RPMI	60.009940485463574	19.070266666666665	18.96775	19.070266666666665	147.9872795766189	1562.0096435546875	3	4.086574192400198	1138072	1144223	negative	0.0
MET:FEATURE:negative:60.01022:22.248:000034	ECOLI-B36-RPMI	60.010224714964565	22.248083333333334	22.008883333333333	22.248083333333334	239.55060097757993	1592.2772216796875	5	14.375180246578582	1320540	1334893	negative	0.0
MET:FEATURE:negative:60.01034:21.120:000035	ECOLI-B36-RPMI	60.010337145274185	21.120466666666665	20.949633333333335	21.120466666666665	107.74820978800284	801.0396728515625	3	7.058670101909706	1256986	1267236	negative	0.0
MET:FEATURE:negative:60.99248:30.791:000036	ECOLI-B36-RPMI	60.992483676763996	30.790566666666667	30.619716666666665	30.790566666666667	307.23585455729386	2001.0316162109375	3	4.909551450785179	1837190	1847441	negative	0.0
MET:FEATURE:negative:60.99251:6.256:000037	ECOLI-B36-RPMI	60.992512488335656	6.256466666666666	6.188116666666667	6.358966666666666	444.88378576049735	2905.16650390625	3	5.297084274047039	371294	381545	negative	0.0
MET:FEATURE:negative:60.99308:12.715:000038	ECOLI-B36-RPMI	60.99308320835735	12.7147	2.0877333333333334	33.000283333333336	734940.952533191	1178384.25	882	19.9324341717549	125271	1980024	negative	0.0
MET:FEATURE:negative:61.00894:23.205:000039	ECOLI-B36-RPMI	61.00894152790378	23.204833333333333	23.136483333333334	23.204833333333333	60.3956832880646	929.358642578125	3	2.725089535743444	1388196	1392298	negative	0.0
MET:FEATURE:negative:61.00941:23.991:000040	ECOLI-B36-RPMI	61.009414483458386	23.990733333333335	23.75155	23.990733333333335	136.41050896759043	815.7239379882812	4	8.032898832168305	1425101	1439451	negative	0.0
MET:FEATURE:negative:61.98791:22.009:000041	ECOLI-B36-RPMI	61.98791416915645	22.008883333333333	21.838033333333332	22.008883333333333	307.1537805674245	2707.426513671875	5	13.064668306843554	1310289	1320540	negative	0.0
MET:FEATURE:negative:61.98818:9.229:000042	ECOLI-B36-RPMI	61.98817834741354	9.22925	2.0877333333333334	12.338833333333334	305772.41598365176	102058.71875	301	16.4850133866979	125271	740338	negative	0.0
MET:FEATURE:negative:61.98821:29.014:000043	ECOLI-B36-RPMI	61.98820685205382	29.013733333333334	22.077233333333332	33.000283333333336	72085.29914320479	54775.08203125	312	18.379103184952154	1324642	1980024	negative	0.0
MET:FEATURE:negative:61.98822:13.227:000044	ECOLI-B36-RPMI	61.9882233790779	13.227233333333333	12.4755	18.796916666666668	95221.64425740497	73748.5078125	173	16.667053640316045	748538	1127822	negative	0.0
MET:FEATURE:negative:61.98823:19.002:000045	ECOLI-B36-RPMI	61.98823426304196	19.001933333333334	18.96775	19.0361	119.53204909159747	2054.183349609375	3	9.070632408189068	1138072	1142174	negative	0.0
MET:FEATURE:negative:61.98838:20.676:000046	ECOLI-B36-RPMI	61.98838317903824	20.676266666666667	20.57375	20.7446	467.86690184122494	3691.99267578125	5	5.828240159191809	1234433	1244684	negative	0.0
MET:FEATURE:negative:61.98840:19.173:000047	ECOLI-B36-RPMI	61.98840319771357	19.172783333333335	19.070266666666665	20.402916666666666	3547.8985653106693	4974.49853515625	36	15.51644586032516	1144223	1224183	negative	0.0
MET:FEATURE:negative:61.98840:20.984:000048	ECOLI-B36-RPMI	61.988403448132615	20.9838	20.881283333333332	21.15465	456.19352550252484	2062.03759765625	5	6.727660859449865	1252884	1269287	negative	0.0
MET:FEATURE:negative:61.98875:27.715:000049	ECOLI-B36-RPMI	61.988750543635526	27.71526666666667	27.544416666666667	27.71526666666667	409.2529400939991	3613.560302734375	3	5.26982533322466	1652673	1662924	negative	0.0
MET:FEATURE:negative:61.98883:17.738:000050	ECOLI-B36-RPMI	61.98883059365907	17.73765	17.703483333333335	17.874333333333333	433.3233667989052	2848.660400390625	4	8.423612488885487	1062216	1072467	negative	0.0
MET:FEATURE:negative:61.98904:20.540:000051	ECOLI-B36-RPMI	61.989041575043224	20.539583333333333	20.47125	20.539583333333333	73.7839322408025	1296.77294921875	3	2.5919102253242294	1228283	1232383	negative	0.0
MET:FEATURE:negative:61.98959:22.043:000052	ECOLI-B36-RPMI	61.98958860642057	22.04305	21.974716666666666	22.145566666666667	416.131330076094	3131.765869140625	3	8.591869361978784	1318491	1328742	negative	0.0
MET:FEATURE:negative:61.99437:21.633:000053	ECOLI-B36-RPMI	61.99436583366102	21.633016666666666	21.633016666666666	21.7697	202.52117809143184	2165.44482421875	3	8.079009822344831	1297988	1306190	negative	0.0
MET:FEATURE:negative:61.99565:12.646:000054	ECOLI-B36-RPMI	61.995650891768264	12.64635	12.4755	12.88555	5184.962000215656	17891.365234375	13	13.511395090521047	748538	773140	negative	0.0
MET:FEATURE:negative:61.99588:21.565:000055	ECOLI-B36-RPMI	61.9958757833858	21.564683333333335	20.881283333333332	21.701366666666665	1678.1573665039055	3209.180908203125	14	17.86810713039695	1252884	1302090	negative	0.0
MET:FEATURE:negative:61.99597:22.009:000056	ECOLI-B36-RPMI	61.99596749105295	22.008883333333333	21.838033333333332	22.008883333333333	252.3938589040128	2323.159912109375	4	11.931786663661036	1310289	1320540	negative	0.0
MET:FEATURE:negative:62.99730:21.770:000057	ECOLI-B36-RPMI	62.99729709013773	21.7697	20.881283333333332	22.145566666666667	1177.1187929789244	1361.3125	24	16.27726106296297	1252884	1328742	negative	0.0
MET:FEATURE:negative:62.99740:12.783:000058	ECOLI-B36-RPMI	62.99740343492738	12.783033333333334	12.13375	12.953883333333334	2738.7295471354178	7172.09912109375	23	16.24311251635222	728033	777240	negative	0.0
MET:FEATURE:negative:62.99816:21.941:000059	ECOLI-B36-RPMI	62.99815968863268	21.94055	21.803866666666668	21.94055	147.0015968058281	1143.248779296875	4	7.172875608918745	1308240	1316440	negative	0.0
MET:FEATURE:negative:62.99884:21.394:000060	ECOLI-B36-RPMI	62.998840572868	21.393833333333333	21.3255	21.496333333333332	168.48564186095945	1220.623779296875	3	1.21457497723974	1279538	1289788	negative	0.0
MET:FEATURE:negative:63.99262:10.869:000061	ECOLI-B36-RPMI	63.992620555988616	10.869466666666666	10.732783333333334	10.869466666666666	109.54313600870668	894.29296875	3	9.585087128717586	643974	652176	negative	0.0
MET:FEATURE:negative:65.01466:11.245:000062	ECOLI-B36-RPMI	65.01466266218848	11.245333333333333	11.142833333333334	11.2795	112.04463996887213	980.50439453125	3	2.00150963702865	668578	676778	negative	0.0
MET:FEATURE:negative:66.00968:9.776:000063	ECOLI-B36-RPMI	66.00967863943475	9.775966666666667	9.605116666666667	9.878483333333334	273.9318929265336	1292.966064453125	6	7.592930286962271	576315	592716	negative	0.0
MET:FEATURE:negative:71.01335:12.612:000064	ECOLI-B36-RPMI	71.01334695897006	12.612183333333334	12.4755	12.7147	471.96749287974103	2907.760009765625	8	6.7350559227171765	748538	762890	negative	0.0
MET:FEATURE:negative:71.01380:12.817:000065	ECOLI-B36-RPMI	71.01380303899303	12.8172	12.748866666666666	12.919716666666666	233.85484767862965	2090.83740234375	6	12.493048298469454	764940	775190	negative	0.0
MET:FEATURE:negative:71.01381:22.146:000066	ECOLI-B36-RPMI	71.01381496206992	22.145566666666667	21.974716666666666	22.145566666666667	102.71510236969095	755.941162109375	4	5.7089388823523946	1318491	1328742	negative	0.0
MET:FEATURE:negative:71.01394:14.731:000067	ECOLI-B36-RPMI	71.0139351281243	14.730716666666666	14.730716666666666	14.901566666666668	111.97086799926868	1081.004150390625	5	8.268048016664665	883851	894101	negative	0.0
MET:FEATURE:negative:71.01396:17.191:000068	ECOLI-B36-RPMI	71.01395830489348	17.190934375	16.61005	17.532633333333333	3729.9368883927705	7670.22119140625	28	14.875322186028132	996611	1051966	negative	0.0
MET:FEATURE:negative:71.01403:19.378:000069	ECOLI-B36-RPMI	71.01403405597048	19.377816666666668	19.172783333333335	19.924533333333333	5717.831210243725	22994.173828125	21	12.243188741646211	1150374	1195480	negative	0.0
MET:FEATURE:negative:71.01422:18.558:000070	ECOLI-B36-RPMI	71.01422168461414	18.557716666666668	18.557716666666668	18.796916666666668	143.73823158111588	735.1359252929688	4	0.8316973233633863	1113471	1127822	negative	0.0
MET:FEATURE:negative:71.01440:12.441:000071	ECOLI-B36-RPMI	71.0143997673046	12.441333333333333	12.373	12.441333333333333	74.39304941813147	1301.5718994140625	3	4.933555520331819	742388	746487	negative	0.0
MET:FEATURE:negative:71.01444:20.710:000072	ECOLI-B36-RPMI	71.01443822893512	20.710433333333334	20.710433333333334	20.84711666666667	102.12048384806336	927.110107421875	3	9.101412896008187	1242633	1250835	negative	0.0
MET:FEATURE:negative:71.01470:19.139:000073	ECOLI-B36-RPMI	71.01470344105124	19.1386	19.0361	19.1386	151.51932790120344	1809.4610595703125	4	9.768406951206499	1142174	1148324	negative	0.0
MET:FEATURE:negative:71.01478:18.763:000074	ECOLI-B36-RPMI	71.01477513048631	18.762733333333333	18.660233333333334	18.762733333333333	109.22426963806056	1207.0228271484375	3	5.337655907356573	1119622	1125772	negative	0.0
MET:FEATURE:negative:71.05009:7.657:000075	ECOLI-B36-RPMI	71.05009103363443	7.65745	7.4866	7.725783333333333	285.05204255167604	1902.379150390625	5	11.765897479187958	449204	463554	negative	0.0
MET:FEATURE:negative:72.01746:19.378:000076	ECOLI-B36-RPMI	72.01745562788244	19.377816666666668	19.343633333333333	19.5145	125.16108387502155	849.7366333007812	5	8.503670792679756	1160626	1170877	negative	0.0
MET:FEATURE:negative:72.96968:25.187:000077	ECOLI-B36-RPMI	72.96968352310685	25.1867	24.91335	25.1867	194.9852168853737	1009.1490478515625	4	7.596197239708358	1494809	1511210	negative	0.0
MET:FEATURE:negative:72.96976:21.496:000078	ECOLI-B36-RPMI	72.96975851034334	21.496333333333332	19.78785	24.161583333333333	121844.76734306793	104857.8984375	119	18.425559087640085	1187278	1449702	negative	0.0
MET:FEATURE:negative:72.96976:24.742:000079	ECOLI-B36-RPMI	72.96975910947073	24.7425	24.639983333333333	24.7425	95.22058220418235	1200.073486328125	3	9.158292872809579	1478407	1484558	negative	0.0
MET:FEATURE:negative:72.99283:19.344:000080	ECOLI-B36-RPMI	72.99283495904719	19.343633333333333	19.20695	19.411983333333332	434.16800144856467	3187.643310546875	4	16.355032279964757	1152424	1164726	negative	0.0
MET:FEATURE:negative:72.99372:19.309:000081	ECOLI-B36-RPMI	72.99371952897542	19.30945	19.172783333333335	19.5145	365.87308403574536	1843.2950439453125	7	7.133097804636117	1150374	1170877	negative	0.0
MET:FEATURE:negative:73.02906:8.512:000082	ECOLI-B36-RPMI	73.02905775993979	8.511683333333334	8.477516666666666	8.6142	133.19124973314658	1214.504150390625	4	4.327304793717867	508659	516859	negative	0.0
MET:FEATURE:negative:73.02906:20.266:000083	ECOLI-B36-RPMI	73.02906304484398	20.266233333333332	20.061216666666667	20.266233333333332	137.56663328603034	875.3689575195312	3	7.0746575741984605	1203680	1215981	negative	0.0
MET:FEATURE:negative:73.02908:19.583:000084	ECOLI-B36-RPMI	73.02908157628592	19.582833333333333	19.30945	19.651183333333332	232.0120680526735	833.425537109375	6	10.735878093673232	1158575	1179079	negative	0.0
MET:FEATURE:negative:73.02916:12.749:000085	ECOLI-B36-RPMI	73.02916224215883	12.748866666666666	12.612183333333334	12.748866666666666	102.46748766174235	838.1146850585938	3	1.014550715481522	756739	764940	negative	0.0
MET:FEATURE:negative:73.02943:18.387:000086	ECOLI-B36-RPMI	73.0294327318586	18.386866666666666	17.874333333333333	18.831083333333332	30010.286810124144	112844.15625	25	12.468952720023525	1072467	1129872	negative	0.0
MET:FEATURE:negative:73.02975:8.443:000087	ECOLI-B36-RPMI	73.02975161899771	8.44335	8.375	8.44335	72.70227245585188	1344.16748046875	3	10.26270129463417	502508	506609	negative	0.0
MET:FEATURE:negative:74.02437:17.088:000088	ECOLI-B36-RPMI	74.02437317968474	17.088417708333335	17.088417708333335	17.2251	118.74503112681663	1000.1354370117188	4	7.18606014555324	1025313	1033513	negative	0.0
MET:FEATURE:negative:74.02452:11.143:000089	ECOLI-B36-RPMI	74.02451606512574	11.142833333333334	11.00615	11.245333333333333	285.21201435241585	1655.312255859375	7	13.315870461792194	660377	674727	negative	0.0
MET:FEATURE:negative:74.02593:16.918:000090	ECOLI-B36-RPMI	74.02592715413087	16.917566666666666	16.7809	16.917566666666666	80.30653846740708	704.8172607421875	3	8.822663157543154	1006862	1015062	negative	0.0
MET:FEATURE:negative:74.03260:18.353:000091	ECOLI-B36-RPMI	74.03260427109213	18.3527	18.113516666666666	18.455216666666665	882.0895990946392	4151.39599609375	9	15.176628431269261	1086819	1107320	negative	0.0
MET:FEATURE:negative:74.03331:18.524:000092	ECOLI-B36-RPMI	74.03330899830512	18.52355	18.489383333333333	18.59188333333333	87.35413187662708	983.6187133789062	3	8.684194354152375	1109371	1115520	negative	0.0
MET:FEATURE:negative:74.96789:21.565:000093	ECOLI-B36-RPMI	74.96788635977353	21.564683333333335	20.539583333333333	22.5556	8310.746820488483	8809.4013671875	54	18.68739712548939	1232383	1353344	negative	0.0
MET:FEATURE:negative:74.96867:20.847:000094	ECOLI-B36-RPMI	74.96866611397587	20.84711666666667	20.676266666666667	20.84711666666667	391.8780020853718	2883.27587890625	3	6.785327425647811	1240584	1250835	negative	0.0
MET:FEATURE:negative:75.00861:15.004:000095	ECOLI-B36-RPMI	75.00860915084927	15.004066666666667	14.833216666666667	15.004066666666667	165.1630683375039	1306.1195068359375	4	3.1331899280691426	890000	900252	negative	0.0
MET:FEATURE:negative:76.82956:18.045:000096	ECOLI-B36-RPMI	76.8295624357568	18.045183333333334	18.045183333333334	18.18185	73.75329088846844	548.5301513671875	3	8.32635056428363	1082719	1090919	negative	0.0
MET:FEATURE:negative:76.96917:8.170:000097	ECOLI-B36-RPMI	76.96917215644933	8.169983333333333	8.033316666666666	8.375	358.8696277832036	1937.0494384765625	6	7.85405948543989	482006	502508	negative	0.0
MET:FEATURE:negative:76.96923:29.663:000098	ECOLI-B36-RPMI	76.96922854770874	29.662966666666666	29.628783333333335	29.7313	185.7239513376872	1993.4254150390625	3	5.681506778286945	1777735	1783886	negative	0.0
MET:FEATURE:negative:76.96924:6.222:000099	ECOLI-B36-RPMI	76.96924357806023	6.2223	5.914766666666667	6.2223	389.81843382568286	1741.6632080078125	5	9.181738696237714	354893	373346	negative	0.0
MET:FEATURE:negative:76.96925:9.229:000100	ECOLI-B36-RPMI	76.96924555658879	9.22925	9.22925	9.331766666666667	122.50014524739547	1546.0533447265625	3	4.149519634985266	553763	559914	negative	0.0
MET:FEATURE:negative:76.96926:6.667:000101	ECOLI-B36-RPMI	76.96925787273318	6.6665	6.393133333333333	6.93985	617.3663882970175	1496.9857177734375	12	16.942518527927724	383596	416398	negative	0.0
MET:FEATURE:negative:76.96937:29.936:000102	ECOLI-B36-RPMI	76.96937255020705	29.936316666666666	29.936316666666666	30.107166666666668	218.77516035868567	1955.0782470703125	4	13.194425655163451	1796186	1806438	negative	0.0
MET:FEATURE:negative:76.96951:9.571:000103	ECOLI-B36-RPMI	76.96950946479461	9.57095	9.502616666666666	9.7418	309.32722567036916	1473.96484375	5	5.062476283838602	570164	584515	negative	0.0
MET:FEATURE:negative:76.96958:5.334:000104	ECOLI-B36-RPMI	76.96958061984954	5.3338833333333335	5.299716666666667	5.778083333333333	638.2737587437941	2499.406494140625	11	16.225643261263443	317991	346692	negative	0.0
MET:FEATURE:negative:76.96962:7.213:000105	ECOLI-B36-RPMI	76.96961563780313	7.213233333333333	7.110733333333333	7.31575	226.5750432149258	1184.60205078125	3	12.25947724246256	426652	438953	negative	0.0
MET:FEATURE:negative:76.96963:7.555:000106	ECOLI-B36-RPMI	76.96963305938307	7.5549333333333335	7.5549333333333335	7.9308	414.0389858271275	1439.7449951171875	7	11.479011483472519	453303	475855	negative	0.0
MET:FEATURE:negative:76.96990:29.185:000107	ECOLI-B36-RPMI	76.96990173237809	29.184583333333332	9.878483333333334	29.594616666666667	74247.6255313642	15138.845703125	548	21.042297510776436	592716	1775685	negative	0.0
MET:FEATURE:negative:76.96994:4.821:000108	ECOLI-B36-RPMI	76.96993502208714	4.8213333333333335	4.68465	4.8213333333333335	99.65668921763084	872.2965698242188	3	15.444806889165774	281087	289287	negative	0.0
MET:FEATURE:negative:76.97006:8.683:000109	ECOLI-B36-RPMI	76.97006106448025	8.682533854166667	8.306666666666667	9.195083333333333	963.4288960652971	2064.05126953125	20	14.234249406688232	498407	551713	negative	0.0
MET:FEATURE:negative:76.97022:9.913:000110	ECOLI-B36-RPMI	76.97022119094702	9.91265	9.365933333333333	10.01515	924.7924645055155	2579.730224609375	11	12.349118940634472	561963	600916	negative	0.0
MET:FEATURE:negative:76.97036:5.846:000111	ECOLI-B36-RPMI	76.97035982418348	5.846433333333334	5.81225	6.05145	279.970504172262	1534.9591064453125	5	9.082765615593265	348742	363095	negative	0.0
MET:FEATURE:negative:76.97053:12.373:000112	ECOLI-B36-RPMI	76.9705329958125	12.373	12.270433333333333	12.373	100.223065349324	1296.7838134765625	3	6.0214218823564805	736234	742388	negative	0.0
MET:FEATURE:negative:76.98108:26.895:000113	ECOLI-B36-RPMI	76.98108376196645	26.895183333333332	26.553483333333332	27.3394	990.5187058975243	1561.6234130859375	10	11.47807249702181	1593216	1640372	negative	0.0
MET:FEATURE:negative:76.98185:26.007:000114	ECOLI-B36-RPMI	76.98185069466274	26.006783333333335	26.006783333333335	26.109283333333334	97.40801971435441	1239.3116455078125	3	8.956942927028733	1560414	1566565	negative	0.0
MET:FEATURE:negative:77.96923:24.093:000115	ECOLI-B36-RPMI	77.96923444595618	24.09325	24.059066666666666	24.161583333333333	63.7020691828408	720.358642578125	3	11.975354128123861	1443551	1449702	negative	0.0
MET:FEATURE:negative:78.91851:16.063:000116	ECOLI-B36-RPMI	78.91851077672212	16.063333333333333	15.789966666666666	16.234183333333334	620.7869410888685	2832.905029296875	13	20.539999446774342	947406	974059	negative	0.0
MET:FEATURE:negative:78.95845:21.838:000117	ECOLI-B36-RPMI	78.95844557727665	21.838033333333332	21.735533333333333	22.008883333333333	241.46257907918329	1392.709716796875	8	8.6835090906727	1304139	1320540	negative	0.0
MET:FEATURE:negative:78.95871:16.268:000118	ECOLI-B36-RPMI	78.9587133518299	16.26835	15.82415	16.405033333333332	815.9563257822656	2583.17236328125	14	9.286545269409704	949456	984310	negative	0.0
MET:FEATURE:negative:78.95893:21.462:000119	ECOLI-B36-RPMI	78.95893238132531	21.46216666666667	21.428	21.564683333333335	163.78190220540435	1503.8095703125	3	4.630645069131428	1285688	1293888	negative	0.0
MET:FEATURE:negative:78.95895:18.865:000120	ECOLI-B36-RPMI	78.95894523426803	18.86525	18.59188333333333	21.15465	45970.47878736216	135241.8125	76	18.843730877034726	1115520	1269287	negative	0.0
MET:FEATURE:negative:78.95899:23.581:000121	ECOLI-B36-RPMI	78.95899304506527	23.5807	23.3415	23.990733333333335	724.0887685938528	2006.19873046875	12	14.853101032089143	1400497	1439451	negative	0.0
MET:FEATURE:negative:78.95913:17.328:000122	ECOLI-B36-RPMI	78.95913076261677	17.327616666666668	16.985916666666668	17.532633333333333	1084.8888646416654	4205.84716796875	14	15.365498817547623	1019163	1051966	negative	0.0
MET:FEATURE:negative:78.95947:22.931:000123	ECOLI-B36-RPMI	78.95947443982949	22.931466666666665	22.2139	23.204833333333333	1048.6136810567223	2064.33251953125	19	14.667466027021536	1332841	1392298	negative	0.0
MET:FEATURE:negative:78.95952:24.332:000124	ECOLI-B36-RPMI	78.95952067235937	24.33245	24.33245	24.57165	155.91356286926285	787.1322631835938	4	9.107515166319748	1459955	1474306	negative	0.0
MET:FEATURE:negative:78.95970:21.701:000125	ECOLI-B36-RPMI	78.95970104308347	21.701366666666665	21.59885	21.701366666666665	108.87356471506682	1464.739990234375	3	5.527138546309494	1295939	1302090	negative	0.0
MET:FEATURE:negative:78.95998:21.360:000126	ECOLI-B36-RPMI	78.95998239867365	21.359666666666666	21.188816666666668	21.393833333333333	221.76099332071914	1551.744873046875	5	8.671745951001027	1271336	1283638	negative	0.0
MET:FEATURE:negative:78.96011:23.786:000127	ECOLI-B36-RPMI	78.96010756304705	23.785716666666666	23.6832	23.9224	235.11457932942744	1061.6759033203125	4	13.53903539824052	1420999	1435351	negative	0.0
MET:FEATURE:negative:78.96122:26.383:000128	ECOLI-B36-RPMI	78.96121984691628	26.38265	26.348466666666667	26.553483333333332	128.3317670374545	720.6124877929688	4	7.507307262982771	1580915	1593216	negative	0.0
MET:FEATURE:negative:78.96127:24.093:000129	ECOLI-B36-RPMI	78.96127201216873	24.09325	24.09325	24.298283333333334	150.5876845448807	871.60302734375	3	8.868088574009304	1445602	1457904	negative	0.0
