record_type	record_id	role	relative_path	size_bytes	sha256	source_layer	status
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/docs/REPOSITORY_LAYOUT.md	data/validation_anchors/standardized_plan_examples/fermentation_workflow/docs/REPOSITORY_LAYOUT.md	1701	8279ddd8db6f8c5a949a07483f9a959fca6174d07d518935c15cb14498873b7e	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/docs/REQUIREMENT_MAPPING_AND_EXTENSION_PLAN.md	data/validation_anchors/standardized_plan_examples/fermentation_workflow/docs/REQUIREMENT_MAPPING_AND_EXTENSION_PLAN.md	3606	19e5c3810bae2c317a8cf876ad66e9ee2e5544ce194fc4c1fdfbbdbfffdf3272	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/schemas/batch_feature_vector.schema.json	data/validation_anchors/standardized_plan_examples/fermentation_workflow/schemas/batch_feature_vector.schema.json	750	24a8ea911b43e097d4b6691a38f5cdd3125a4b2c67ee1684d353b56b278c6577	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/schemas/batch_master.schema.json	data/validation_anchors/standardized_plan_examples/fermentation_workflow/schemas/batch_master.schema.json	721	2e3d256e15143be9d23845e1b8ec857a828db5d75b3021ab864da028a678e336	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/schemas/medium_component.schema.json	data/validation_anchors/standardized_plan_examples/fermentation_workflow/schemas/medium_component.schema.json	675	41cad0c3bced8267df67df430aca2b569508363fdf4e1eefb906e64a93093a2a	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/schemas/offline_assay.schema.json	data/validation_anchors/standardized_plan_examples/fermentation_workflow/schemas/offline_assay.schema.json	639	672756cc8507b2e0957ccafc1f09c44d9cce43ef908be2395a9ea112881db570	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/schemas/process_event.schema.json	data/validation_anchors/standardized_plan_examples/fermentation_workflow/schemas/process_event.schema.json	541	5f932f73729a1793819cece94a45b8d6c52d8fb56e4a6b1191a309c954f4c703	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/schemas/process_time_series_long.schema.json	data/validation_anchors/standardized_plan_examples/fermentation_workflow/schemas/process_time_series_long.schema.json	583	e6c9c56283982cf7cd07ac871fd548217bbb4159788b22ee99f7da78feef0af4	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/schemas/sensor_calibration.schema.json	data/validation_anchors/standardized_plan_examples/fermentation_workflow/schemas/sensor_calibration.schema.json	644	767e2a4b46686c6306d53322d48fc8bb45086f1318debd6e44e356c344d9a12f	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/schemas/terminal_phenotype.schema.json	data/validation_anchors/standardized_plan_examples/fermentation_workflow/schemas/terminal_phenotype.schema.json	698	e80ef11dee2caee104e06f1ae94bb043b2c0919066a65e19243fec08c402d69c	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/scripts/annotate_b36_positive_control.py	data/validation_anchors/standardized_plan_examples/fermentation_workflow/scripts/annotate_b36_positive_control.py	7312	c2083dfe4883aa2fbd045c639ef56a5621c25e39193c3dda18a8757e94ba9659	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/scripts/call_b36_positive_control.py	data/validation_anchors/standardized_plan_examples/fermentation_workflow/scripts/call_b36_positive_control.py	7359	0d2d7981947b768e48a52a7cc0d350012d9ad6cb8c8bdba26c18e040b4968bb7	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/scripts/generate_b36_positive_control.py	data/validation_anchors/standardized_plan_examples/fermentation_workflow/scripts/generate_b36_positive_control.py	10294	819c3e477942a431bceaf0775eca68a14b35f088182735e23532ae4c25e3a77d	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/scripts/generate_fermentation_synthetic.py	data/validation_anchors/standardized_plan_examples/fermentation_workflow/scripts/generate_fermentation_synthetic.py	40633	0aa5e41459c64f2fe1288bf5737dd0f17a948c1ae31a4fa8268e55635ded97c3	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/scripts/run_fermentation_extension.py	data/validation_anchors/standardized_plan_examples/fermentation_workflow/scripts/run_fermentation_extension.py	31290	35e7ae595f2037df8bec2d0d9150d5de2aae7017a3a06388a47175fd8b74dc1d	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/scripts/standardize_showcase_annotation_tables.py	data/validation_anchors/standardized_plan_examples/fermentation_workflow/scripts/standardize_showcase_annotation_tables.py	11374	96b2461560b743d98d32b1f38f0cfce7a8eea8cfa7859a3b12f69f55ceb53e2f	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/scripts/validate_annotation_table.py	data/validation_anchors/standardized_plan_examples/fermentation_workflow/scripts/validate_annotation_table.py	3917	e1d02ce820ce65bafeb067163d3676611a37b2cab064f9ac4ce35279d2d4bdbd	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:fermentation_workflow/scripts/validate_fermentation_tables.py	data/validation_anchors/standardized_plan_examples/fermentation_workflow/scripts/validate_fermentation_tables.py	11375	7f815966d0f17d823ab7900e6c0751c424d8ffc90ac748c1596b43cfd579d999	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:interfaces/cross_omics/feature_dictionary.tsv	data/validation_anchors/standardized_plan_examples/interfaces/cross_omics/feature_dictionary.tsv	12687087	de3381b2663a7830522c041b5285a80955a5e964c620d9eeadec9a3f37ce8097	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:interfaces/cross_omics/integration_summary.json	data/validation_anchors/standardized_plan_examples/interfaces/cross_omics/integration_summary.json	315	6b7ab9f640ea167dc87cb985c5e0935230e9d7c9917cb1087f19e4e7806c4491	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:interfaces/cross_omics/raw_anchor_feature_bundle.parquet	data/validation_anchors/standardized_plan_examples/interfaces/cross_omics/raw_anchor_feature_bundle.parquet	935180	d3783573b7448f3cd8509217a8b3b0fd8b557d37fe9b79e4746a441aba08c33f	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:interfaces/cross_omics/raw_anchor_feature_bundle.tsv.gz	data/validation_anchors/standardized_plan_examples/interfaces/cross_omics/raw_anchor_feature_bundle.tsv.gz	748883	b845040ce2ebd70370e9a235a245b95561bb1b332711d616ba4d0ad17138b206	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:interfaces/knowledge_graph/GRAPH_CONTRACT.md	data/validation_anchors/standardized_plan_examples/interfaces/knowledge_graph/GRAPH_CONTRACT.md	877	0c951debf346931471f2915c5bcb76d0356268f4899c18f444b81d22f0c36f1d	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:interfaces/knowledge_graph/edges.tsv	data/validation_anchors/standardized_plan_examples/interfaces/knowledge_graph/edges.tsv	7744346	98f1f94f626010bd42c9a8b952123c25e61dad4e5f17cb71792066ece9f98797	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:interfaces/knowledge_graph/nodes.tsv	data/validation_anchors/standardized_plan_examples/interfaces/knowledge_graph/nodes.tsv	7980614	1cf6f476a4a6ee8eb4d90b26db2fbd254abe15a0c8a82ac579ec97b0afdbf45c	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:interfaces/mlp/FEATURE_CONTRACT.md	data/validation_anchors/standardized_plan_examples/interfaces/mlp/FEATURE_CONTRACT.md	1327	547ffd7705e79d8d88b63f8c520268b8fca4470750b3361bf13925e7f8e524dc	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:interfaces/mlp/feature_dictionary.tsv	data/validation_anchors/standardized_plan_examples/interfaces/mlp/feature_dictionary.tsv	163921	64b129704b259e86f245d5b0895c1392ef2b1ecbca8e84e0c0ee62be065166ea	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:interfaces/mlp/fermentation_input_features.tsv	data/validation_anchors/standardized_plan_examples/interfaces/mlp/fermentation_input_features.tsv	5661	269feef50c0b1de12b956b7f4e1bbb9badc340e3185aca1ddae31a040c40def1	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:interfaces/mlp/fermentation_split_manifest.tsv	data/validation_anchors/standardized_plan_examples/interfaces/mlp/fermentation_split_manifest.tsv	5164	393b2a84ae0ada70734fc3f5c3006f037ab19e9e72efa4cc6d4b16bad27375d8	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:interfaces/mlp/fermentation_targets.tsv	data/validation_anchors/standardized_plan_examples/interfaces/mlp/fermentation_targets.tsv	1901	082023747209faac4e6fd63f395bd65392adf1fae56623acf25d01dd53c7af02	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:interfaces/mlp/observed_omics_feature_matrix.tsv	data/validation_anchors/standardized_plan_examples/interfaces/mlp/observed_omics_feature_matrix.tsv	103677	31fdca105931636a45d1736a97d91be362ca7da7d60b321487ac66bd7fbade1b	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:interfaces/mlp/observed_omics_sample_manifest.tsv	data/validation_anchors/standardized_plan_examples/interfaces/mlp/observed_omics_sample_manifest.tsv	318	79fd7a633b8652a084b4c5580d0197e245a8e259aad085a15ecbbe21d22ce68b	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:requirements/REQUIREMENT_WORKFLOW_CROSSWALK.tsv	data/validation_anchors/standardized_plan_examples/requirements/REQUIREMENT_WORKFLOW_CROSSWALK.tsv	21898	8ea9ca4ac0547ba2a26a59795ce07ef756a32d64b38e32d2bfa356e8d274e8c4	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:requirements/annotate_requirement_workbook.py	data/validation_anchors/standardized_plan_examples/requirements/annotate_requirement_workbook.py	35730	eda96a0e5142bd54ed3def7ce25afde76fa6b85a7a33db9d0f6f5f2f3405dd53	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M0_freeze/baseline_status.json	data/validation_anchors/standardized_plan_examples/results/M0_freeze/baseline_status.json	257	d36d89d5077604f07a7d872c146d7c114d41b7db09d95fc26f7487009fde9ea1	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M0_freeze/micro_pilot_processing_20260730_v1.0.0.sha256.tsv	data/validation_anchors/standardized_plan_examples/results/M0_freeze/micro_pilot_processing_20260730_v1.0.0.sha256.tsv	35777	ce9f5dec9bae443be2d70f73e1289396b70bb3f1a6514d85cdb7424f5f1f81c5	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1A_bloom_qtl/association_lmm.tsv.gz	data/validation_anchors/standardized_plan_examples/results/M1A_bloom_qtl/association_lmm.tsv.gz	242815	ea078e4fde537a603041377156c221d26c7fbb6994ca13bd1f4397f83f8d759d	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1A_bloom_qtl/association_naive.tsv.gz	data/validation_anchors/standardized_plan_examples/results/M1A_bloom_qtl/association_naive.tsv.gz	166308	ea0260fdaadd74d668a7f17e0aa86ad999e5df2babe7111c4aa3993160d27311	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1A_bloom_qtl/manhattan_lmm.png	data/validation_anchors/standardized_plan_examples/results/M1A_bloom_qtl/manhattan_lmm.png	93586	bc88752d196f50f5291513077bc3857a406a79de2dfa7c81a64e10b367f13bcc	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1A_bloom_qtl/manhattan_naive.png	data/validation_anchors/standardized_plan_examples/results/M1A_bloom_qtl/manhattan_naive.png	104797	ff3355a630a05be88a6c91e601437c576da4d2b81d5e92495dbc9070461eec79	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1A_bloom_qtl/marker_metadata.tsv	data/validation_anchors/standardized_plan_examples/results/M1A_bloom_qtl/marker_metadata.tsv	221853	ce8e630dc15efccbc4f379e81c34fc5903d49c6429223a5fa173197568587fcd	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1A_bloom_qtl/pca_eigenvalues.txt	data/validation_anchors/standardized_plan_examples/results/M1A_bloom_qtl/pca_eigenvalues.txt	77	2bb74bd2bd2aeda1828d6ea5e0bc0b14405ac96236eea791a895322e62c0c174	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1A_bloom_qtl/pca_scores.tsv	data/validation_anchors/standardized_plan_examples/results/M1A_bloom_qtl/pca_scores.tsv	531451	4767617217678a0a13e0c7e73dbc416ec6d5a91db57076be5f6cfb24209311c6	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1A_bloom_qtl/phenotypes.tsv	data/validation_anchors/standardized_plan_examples/results/M1A_bloom_qtl/phenotypes.tsv	139233	a50b07cbf33d76aa3094a7eacc57ffba17d7c685355f915555aa99c3b6c11999	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1A_bloom_qtl/qc.tsv	data/validation_anchors/standardized_plan_examples/results/M1A_bloom_qtl/qc.tsv	465	f900a6a31c42ec5a9d336fca0d68ab2d5f59b0f908f027e0c1acebb7c435015e	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1A_bloom_qtl/qq_lmm.png	data/validation_anchors/standardized_plan_examples/results/M1A_bloom_qtl/qq_lmm.png	66913	6623f8a801829ba9ce3a2688cb90c145f5ff507ca34309f8a488bdccf2412638	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1A_bloom_qtl/qq_naive.png	data/validation_anchors/standardized_plan_examples/results/M1A_bloom_qtl/qq_naive.png	74759	5333fd400be2201e87cc55015e9f4c39de6bd0a4b01e54e7165ad1c40b9838d9	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1B_ecoref_gwas/assembly_manifest.tsv	data/validation_anchors/standardized_plan_examples/results/M1B_ecoref_gwas/assembly_manifest.tsv	25499	f8bdf429a77a4d1eb74eadcc8591c2be8a05bcaa978ec3f17aee729146f1d4ed	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1B_ecoref_gwas/association_diagnostics.md	data/validation_anchors/standardized_plan_examples/results/M1B_ecoref_gwas/association_diagnostics.md	927	b6055fcbef3ac85c8da02d44344ca5c0cece9a1004d25ac6ccce394f99cac9d5	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1B_ecoref_gwas/association_result.parquet	data/validation_anchors/standardized_plan_examples/results/M1B_ecoref_gwas/association_result.parquet	285386	601085181945718b99a8341a01b0ee09eadedba1dc44ff9f0b25c0f7108ccf2e	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1B_ecoref_gwas/association_result.tsv.gz	data/validation_anchors/standardized_plan_examples/results/M1B_ecoref_gwas/association_result.tsv.gz	203966	6a67bf14e850ff66bd70d817b4583d30e90a201ed28ab135f5eb931027e9fc27	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1B_ecoref_gwas/ecoref_selected_condition.tsv	data/validation_anchors/standardized_plan_examples/results/M1B_ecoref_gwas/ecoref_selected_condition.tsv	204	be37e634acf12a5b55a38e109b47d3e2ea93989067668eeaa1602982292512fe	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1B_ecoref_gwas/ecoref_selected_strains.tsv	data/validation_anchors/standardized_plan_examples/results/M1B_ecoref_gwas/ecoref_selected_strains.tsv	3823	5d110bc901f0707223b3a5fa1bdc3268e4ba8c932502c4ab4cbe64ee19f1b7ae	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1B_ecoref_gwas/gene_presence_absence.tsv	data/validation_anchors/standardized_plan_examples/results/M1B_ecoref_gwas/gene_presence_absence.tsv	5448439	409a7d57d135f96538405ad57a2d7fcd5310f3d77b85978591ca48af29ecabe8	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1B_ecoref_gwas/input_provenance.tsv	data/validation_anchors/standardized_plan_examples/results/M1B_ecoref_gwas/input_provenance.tsv	671	1cb3137a44c1f963720510c9af599b1b0964ec5acb2995531db4d50817aad962	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1B_ecoref_gwas/lineage_effects.tsv	data/validation_anchors/standardized_plan_examples/results/M1B_ecoref_gwas/lineage_effects.tsv	239	bd271fb0cb1692fd93229e4ce22981f6e7443ca8192998afae5e5a48ec9260b5	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1B_ecoref_gwas/milestone_status.tsv	data/validation_anchors/standardized_plan_examples/results/M1B_ecoref_gwas/milestone_status.tsv	272	23d4c5a8a5e40d381fb1c2eca0f3201856cc10283cba0ded7c20db62d2d10347	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1B_ecoref_gwas/panaroo_summary.txt	data/validation_anchors/standardized_plan_examples/results/M1B_ecoref_gwas/panaroo_summary.txt	205	b1f2763669cec90cab95d13d2a8a2ecc4ecc1572e8b9d16eaf84a405ec10567b	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1B_ecoref_gwas/population_covariates.tsv	data/validation_anchors/standardized_plan_examples/results/M1B_ecoref_gwas/population_covariates.tsv	16853	64da31cf0b8cf10512fec6262cdd7b6b1208b175d6a544c64ad7891bd08d3d7b	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1B_ecoref_gwas/population_distance_matrix.tsv	data/validation_anchors/standardized_plan_examples/results/M1B_ecoref_gwas/population_distance_matrix.tsv	257907	30187ce7cb40ff8be78b7ff363874a70e110b13fb8c2e01d6b1805b02dd9962b	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1B_ecoref_gwas/qc.tsv	data/validation_anchors/standardized_plan_examples/results/M1B_ecoref_gwas/qc.tsv	548	0a3f88b82595f7b00fdae2b6be3695d1dbf7051b7d3f5da788272929f53f882f	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1B_ecoref_gwas/qq_plot.png	data/validation_anchors/standardized_plan_examples/results/M1B_ecoref_gwas/qq_plot.png	70530	1db5e8a8d77d50c0a5b18338531de5a04546883d7052f91cf3a3ba8a8073db6d	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M1B_ecoref_gwas/software_versions.tsv	data/validation_anchors/standardized_plan_examples/results/M1B_ecoref_gwas/software_versions.tsv	104	395dffd054affb93a46be5b95151ac24a4c9a5439bb41115aaa3fc1e01320da6	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M2A_eqtl/cis_eqtl.tsv	data/validation_anchors/standardized_plan_examples/results/M2A_eqtl/cis_eqtl.tsv	140735	07e8eb9cc7fb040c684a54ba40e1de9f5d1bf35b52d46c34cfe78256f82029e2	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M2A_eqtl/matrixeqtl_summary.tsv	data/validation_anchors/standardized_plan_examples/results/M2A_eqtl/matrixeqtl_summary.tsv	133	e6202d2ea637962eb77aada177ee1a604c81b470b11a04c501efb2c857c743ae	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M2A_eqtl/trans_eqtl.tsv	data/validation_anchors/standardized_plan_examples/results/M2A_eqtl/trans_eqtl.tsv	1261963	475fb0b42aa6523f8322f4f17e10ef430b2420ebda4562cb307b333dd731c4e8	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M2B_pqtl/matched_processed_eqtl.tsv	data/validation_anchors/standardized_plan_examples/results/M2B_pqtl/matched_processed_eqtl.tsv	17889	3b5577f57726d752812b0d6b09cfd46518e8fd1f2a32cc414b743360c88060be	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M2B_pqtl/pqtl_cis_trans.tsv	data/validation_anchors/standardized_plan_examples/results/M2B_pqtl/pqtl_cis_trans.tsv	41097	0271cb8359084ad84271589ea595a5106a19f04c2597566ad51600db9b848210	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M2B_pqtl/pqtl_eqtl_overlap.tsv	data/validation_anchors/standardized_plan_examples/results/M2B_pqtl/pqtl_eqtl_overlap.tsv	126	cd691f09307d8997c7006e688b132a4496103cc7520666ad560b56b68e282bae	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M2B_pqtl/qc.tsv	data/validation_anchors/standardized_plan_examples/results/M2B_pqtl/qc.tsv	220	e334b45da53812ee1afdaea40dd80f1dbb1aefeda07beb9a3fe1fd0dfc38fe58	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M2C_wine_qtl/qc.tsv	data/validation_anchors/standardized_plan_examples/results/M2C_wine_qtl/qc.tsv	209	e14c1e0745eaa277b5b5a6820c4083d32ed8844b9ce693597f51ad0796b8a093	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M2C_wine_qtl/wine_qtl_associations.tsv	data/validation_anchors/standardized_plan_examples/results/M2C_wine_qtl/wine_qtl_associations.tsv	1541997	5b7f2f4e62bf28dd29f1cde28b3ea13198715d851202f99ad0c7024e91228ba6	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M2C_wine_qtl/wine_qtl_top_hits.tsv	data/validation_anchors/standardized_plan_examples/results/M2C_wine_qtl/wine_qtl_top_hits.tsv	9322	a8a8bbcc827b5fa805dc95d3701f7da842a7ba990cd16d99c16aa25b725996c6	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M3A_wgcna/module_assignments.tsv	data/validation_anchors/standardized_plan_examples/results/M3A_wgcna/module_assignments.tsv	9929	5ce7ed392de438ef7d301238bfb9f9e63a3737a6e09c463386964ce719841d97	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M3A_wgcna/module_eigengenes.tsv	data/validation_anchors/standardized_plan_examples/results/M3A_wgcna/module_eigengenes.tsv	67084	564421d1accafc00e22b03f0cee5c9690d67495c050a37ae0c40d5dda7506102	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M3A_wgcna/module_trait.tsv	data/validation_anchors/standardized_plan_examples/results/M3A_wgcna/module_trait.tsv	746	d593e591e15573f3160efd52251a066ccad8f4a1b6158a764d2ee6b9e770e6ca	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M3A_wgcna/qc.tsv	data/validation_anchors/standardized_plan_examples/results/M3A_wgcna/qc.tsv	81	a22e2688ea0772ea3d4fb30c25eea5d33a038ec43bbbbbc5a89b984798195521	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M3B_mofa/factor_scores.tsv	data/validation_anchors/standardized_plan_examples/results/M3B_mofa/factor_scores.tsv	181399	4e932ee4afc40b2bf3dba5f035d3ab52426e94552057d7ff29b08ca5ca5fe25d	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M3B_mofa/factor_weights.tsv	data/validation_anchors/standardized_plan_examples/results/M3B_mofa/factor_weights.tsv	49222	2f66f1b392fb478d5dd78de86028cc03bc860373cdbc309bb1451e47bb67223c	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M3B_mofa/mofa_model.hdf5	data/validation_anchors/standardized_plan_examples/results/M3B_mofa/mofa_model.hdf5	1243289	74f94fd95e65d63c5963043ed70fe4f68239b918c1f500aa4cf5eb4f93c16878	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M3B_mofa/qc.tsv	data/validation_anchors/standardized_plan_examples/results/M3B_mofa/qc.tsv	239	a28442bce5132fdb0eb82b72144f107fad9609c816ed3df95b0e7f3771f6b462	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M3B_mofa/variance_explained.tsv	data/validation_anchors/standardized_plan_examples/results/M3B_mofa/variance_explained.tsv	1720	a604e58e4b9f26ee4b4a4b82afbbf42e61a2e48249cfbc51618b1a57d6a02529	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M3C_diablo/status.json	data/validation_anchors/standardized_plan_examples/results/M3C_diablo/status.json	281	5999c72f1f4db3c0296a46b8abf1a25d341b852cf6b3d1947c8b58332f26face	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M4A_gem/iML1515_constraints.tsv	data/validation_anchors/standardized_plan_examples/results/M4A_gem/iML1515_constraints.tsv	324	a1748d8e71ef5dcfe12255dae6a8186d5a5001f90dfcfce68a92977fec57a10f	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M4A_gem/iML1515_for_memote.xml	data/validation_anchors/standardized_plan_examples/results/M4A_gem/iML1515_for_memote.xml	13326274	63f16f851679e1dc0b205b88a9b763c7539cf1ab911ed004250e0ebba1efca74	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M4A_gem/iML1515_fva.tsv	data/validation_anchors/standardized_plan_examples/results/M4A_gem/iML1515_fva.tsv	1328	6ab1828f35ab86db7cb9972804a4b7bd74b012a520b2fe4c55a1b22d9df96b07	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M4A_gem/iML1515_memote.html	data/validation_anchors/standardized_plan_examples/results/M4A_gem/iML1515_memote.html	4113715	cd22d1e199411329fc280c7a3688165d253fef5036045f43aefd14c0f0e6708e	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M4A_gem/iML1515_pfba.tsv	data/validation_anchors/standardized_plan_examples/results/M4A_gem/iML1515_pfba.tsv	214703	49a561be9fb26c8a67cc91946c06a7ee2f858eec4579d341e14fe1629e147970	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M4A_gem/memote_section_scores.tsv	data/validation_anchors/standardized_plan_examples/results/M4A_gem/memote_section_scores.tsv	888	730b703f48595e8f5821b8257ccb902b883223ef6df2347fedad3c99d57bb28a	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M4A_gem/memote_summary.tsv	data/validation_anchors/standardized_plan_examples/results/M4A_gem/memote_summary.tsv	517	2e190043c3c0e5815848a03c0bf531aece2e5c095afe6f8b7fa9cae6dd431b17	public_processed	PASS
auxiliary_asset	VALIDATION_ANCHORS	validation_outputs:results/M4A_gem/model_summary.tsv	data/validation_anchors/standardized_plan_examples/results/M4A_gem/model_summary.tsv	608	acefbdfcf678c67b61e20db048716cfb05deda59cab10bd009ecb882af9a51c5	public_processed	PASS
