reaction_id	pfba_flux	model_id	upstream_baseline	analysis_method
r_1629	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1630	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1631	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1632	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1633	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1634	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1635	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1637	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1638	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1639	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1640	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1641	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1642	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1643	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1644	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1645	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1647	2.872300438597338e-17	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1648	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1649	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1650	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1651	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1652	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1654	-5.064101034173753	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1656	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1657	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1658	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1659	2.872300438597338e-17	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1660	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1661	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1663	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1664	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1665	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1667	3.017434118883951	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1668	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1669	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1671	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1672	24.654330771616607	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1673	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1674	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1675	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1676	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1677	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1678	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1679	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1680	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1681	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1682	0.028369204821259923	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1683	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1684	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1685	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1686	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1687	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1688	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1689	2.872300438597337e-17	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1690	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1691	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1694	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1695	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1696	-17.87282667475624	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1697	24.654330771616607	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1698	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1699	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1700	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1702	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1703	0.013699489659885275	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1704	-0.00461570177490735	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1705	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1706	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1707	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1708	0.25734447553035433	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1709	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1710	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1711	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1712	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1713	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1714	-10.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1715	-2.308398710647227e-13	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1716	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1717	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1718	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1719	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1720	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1721	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1722	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1723	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1724	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1725	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1726	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1727	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1728	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1729	-0.00276942099329929	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1730	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1731	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1732	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1733	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1734	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1735	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1736	0.0001461638929715049	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1737	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1738	4.877258362253459e-05	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1739	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1743	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1744	4.87725836225346e-05	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1745	-4.877258362253459e-05	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1746	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1747	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1748	-0.5400678743148705	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1749	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1750	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1751	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1752	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1753	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1754	0.028369204821259927	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1757	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1758	0.02044978979874987	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1759	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1761	1.7985172072377285	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1762	1.7985172072377285	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1763	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1764	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1765	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1766	7.692836205220934e-07	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1770	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1771	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1772	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1774	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1775	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1776	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1777	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1788	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1790	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1791	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1792	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1793	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1794	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1795	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1796	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1797	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1798	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1800	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1801	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1802	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1803	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1805	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1806	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1807	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1808	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1809	1.888082101630378e-29	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1810	0.06263462951139208	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1811	-0.00014000962400732804	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1812	-4.877258362253459e-05	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1813	-4.969572400214408e-05	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1814	4.969572400214408e-05	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1815	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1816	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1817	-2.872300438597337e-17	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1818	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1819	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1820	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1821	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1822	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1823	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1824	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1825	0.05673840964251985	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1826	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1827	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1829	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1830	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1831	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1832	4.433746687662927	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1833	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1834	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1835	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1836	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1837	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1838	0.2534017483411473	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1839	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1840	-0.17021753677842114	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1841	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1842	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1843	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1844	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1845	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1846	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1847	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1848	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1849	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1850	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1851	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1852	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1853	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1854	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1855	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1856	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1857	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1858	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1859	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1860	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1861	-2.415550610418935e-05	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1862	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1863	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1864	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1865	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1866	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1867	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1868	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1869	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1870	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1871	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1872	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1873	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1874	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1875	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1876	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1877	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1878	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1879	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1880	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1881	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1882	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1883	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1884	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1885	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1886	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1887	0.1383334652073632	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1889	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1890	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1891	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1892	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1893	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1895	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1896	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1897	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1898	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1899	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1900	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1901	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1902	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1903	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1904	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1905	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1906	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1907	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1908	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1909	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1910	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1911	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1912	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
r_1913	0.0	yeast_GEM_v9_1_0	micro_pilot_processing_20260730:v1.0.0	parsimonious_FBA
